"receipt_id","supplier_id","warehouse_name","inbnd_type","inbnd_duration_min","started_at","sku_cnt","category_level4_cnt","start_hour","start_week","start_weekday"
"01003878748","0bd913d9-4b82-11ec-85ad-1c34dae33151",РЦ СБЛ КСК,Хранение от поставщика,16.52118146666667,2025-09-03 05:09:03.534,4164.0,7,"5","36","3"
"01003882151",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ СМР,Хранение от поставщика,53.823252133333334,2025-09-08 12:55:57.047,3816.0,1,"12","37","1"
"01003887375","5710771d-887c-11eb-85a3-1c34dae33151",РЦ СБЛ СМР,Хранение от поставщика,6.9991846,2025-09-09 04:22:42.964,4296.0,4,"4","37","2"
"01003896589",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ СМР,Хранение от поставщика,7.701582016666666,2025-09-15 07:13:59.560,2832.0,1,"7","38","1"
"01003901679","8ba7807f-e13f-11ea-8599-1c34dae33151",РЦ СБЛ ВРЖ Нечаевка,Хранение от поставщика,8.598586416666667,2025-09-17 15:38:36.086,600.0,1,"15","38","3"
"01003647622",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ КСК,Хранение от поставщика,3.4823971166666667,2025-05-22 04:14:21.988,1572.0,1,"4","21","4"
"01003707588","8ba7807f-e13f-11ea-8599-1c34dae33151",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,1.9705868666666668,2025-06-10 09:57:12.783,600.0,1,"9","24","2"
"01003720877","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,4.41176515,2025-06-16 13:15:13.168,3024.0,2,"13","25","1"
"01003753180","718f5685-c732-11ed-ae77-08c0eb320147",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,5.7680433,2025-07-06 09:16:13.850,3368.0,1,"9","27","0"
"01003800784","67e22ba2-008a-11ee-885e-08c0eb32014b",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,3.6037793333333337,2025-07-29 10:25:41.977,180.0,1,"10","31","2"
"01003825475",dd0df3c5-e7cb-11ec-ae71-08c0eb320147,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,24.90236901666667,2025-08-07 06:08:21.574,4800.0,3,"6","32","4"
"01003831353",a6ef32dc-76e3-11e9-80c5-0cc47a817925,РЦ СБЛ РНД-2,Хранение от поставщика,19.98712725,2025-08-13 07:53:51.420,2988.0,3,"7","33","3"
"01003852348",dd0df3c5-e7cb-11ec-ae71-08c0eb320147,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,15.46734365,2025-08-21 09:32:17.074,5808.0,3,"9","34","4"
"01003853971",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ НСК,Хранение от поставщика,33.01332273333333,2025-09-01 01:34:39.397,7800.0,1,"1","36","1"
"01003880644","3cd9aeaa-76f8-11ee-8860-08c0eb32014b",РЦ СБЛ СМР,Хранение от поставщика,21.675088716666668,2025-09-09 11:56:00.803,1588.0,2,"11","37","2"
"01003613081",b816da60-c690-11ea-b7de-0050560306e1,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,1.5774505333333333,2025-04-25 06:40:02.749,576.0,2,"6","17","5"
"01003615926","718f5685-c732-11ed-ae77-08c0eb320147",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,2.7792842833333333,2025-04-26 11:17:19.927,1536.0,1,"11","17","6"
"01003646643",a122042b-f9c7-11ea-8599-1c34dae33151,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,4.916276183333333,2025-05-08 06:23:30.044,3380.0,2,"6","19","4"
"01003650205","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ ТМН,Кросс-док,11.623412283333332,2025-05-07 10:04:02.084,4377.0,3,"10","19","3"
"01003668044",e9912507-fb18-11ee-b973-08c0eb32008b,РЦ СБЛ ВЛГ-2 WMS,Кросс-док,1.5900277833333334,2025-06-02 09:13:11.882,2800.0,1,"9","23","1"
"01003692629","5710771d-887c-11eb-85a3-1c34dae33151",РЦ СБЛ ТМН,Хранение от поставщика,3.6781901,2025-05-31 08:11:03.280,1824.0,1,"8","22","6"
"01003768177",a6ef32dc-76e3-11e9-80c5-0cc47a817925,РЦ СБЛ РНД-2,Хранение от поставщика,8.33153445,2025-07-12 07:13:19.347,3360.0,1,"7","28","6"
"01003841447","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ ТМН,Хранение от поставщика,9.248310666666667,2025-08-15 07:19:21.146,1554.0,2,"7","33","5"
"01003852292","3cd9aeaa-76f8-11ee-8860-08c0eb32014b",РЦ СБЛ УФА-2,Хранение от поставщика,8.973836916666666,2025-08-26 10:04:10.573,1012.0,2,"10","35","2"
"01003853942",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ НН,Хранение от поставщика,4.807054750000001,2025-08-26 08:07:52.213,2832.0,1,"8","35","2"
"01003858325","5710771d-887c-11eb-85a3-1c34dae33151",РЦ СБЛ СМР,Хранение от поставщика,45.37986141666667,2025-08-25 05:46:10.974,7464.0,5,"5","35","1"
"01003864004","718f5685-c732-11ed-ae77-08c0eb320147",РЦ СБЛ СМР,Хранение от поставщика,109.04003853333333,2025-08-31 06:36:15.036,3072.0,1,"6","35","0"
"01003865942",a122042b-f9c7-11ea-8599-1c34dae33151,РЦ СБЛ НН,Хранение от поставщика,5.746002466666667,2025-09-02 05:34:59.407,4670.0,2,"5","36","2"
"01003873004","909578fd-648e-11ef-ae7a-08c0eb320147",РЦ СБЛ СМР,Хранение от РЦ,9.531388633333334,2025-08-31 08:36:35.666,1152.0,1,"8","35","0"
"01003890715","5c37154a-c40f-11ed-ae77-08c0eb320147",РЦ СБЛ ВРЖ Нечаевка,Хранение от поставщика,6.250843766666667,2025-09-09 14:01:51.769,1860.0,2,"14","37","2"
"01003895153","3cd9aeaa-76f8-11ee-8860-08c0eb32014b",РЦ СБЛ ВЛГ-2 WMS,Кросс-док,3.4777351666666667,2025-09-14 10:54:07.707,2352.0,1,"10","37","0"
"01003605122",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СДГ КСК,Хранение от поставщика,11.78139965,2025-05-01 06:47:42.847,3648.0,1,"6","18","4"
"01003652612","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ ТМН,Кросс-док,13.62226165,2025-05-15 03:31:18.181,4992.0,3,"3","20","4"
"01003661268",ded9af41-bbef-11ec-8857-08c0eb32014b,РЦ СБЛ ТМН,Кросс-док,4.034348283333333,2025-05-27 09:41:39.265,1524.0,1,"9","22","2"
"01003689438",dd0df3c5-e7cb-11ec-ae71-08c0eb320147,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,9.66041375,2025-05-30 07:59:07.967,4656.0,3,"7","22","5"
"01003766759","718f5685-c732-11ed-ae77-08c0eb320147",РЦ СБЛ РНД-2,Хранение от поставщика,10.943599416666666,2025-07-14 05:46:46.284,5376.0,1,"5","29","1"
"01003767496","4d0c5473-7955-11e9-80c5-0cc47a817925",РЦ СБЛ НН,Хранение от поставщика,113.2135964,2025-07-10 14:23:43.801,4926.0,3,"14","28","4"
"01003777002","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ РНД-2,Кросс-док,3.4199771833333332,2025-07-17 05:56:21.877,990.0,1,"5","29","4"
"01003779259","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ ТМН,Хранение от поставщика,6.340771316666666,2025-07-18 03:30:25.297,5040.0,2,"3","29","5"
"01003784289",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ ТМН,Кросс-док,3.234887716666667,2025-07-29 09:03:29.558,456.0,1,"9","31","2"
"01003794808",a6ef32dc-76e3-11e9-80c5-0cc47a817925,РЦ СБЛ УФА-2,Хранение от поставщика,41.55914526666666,2025-07-28 03:34:42.453,7014.0,9,"3","31","1"
"01003803796","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,20.15425125,2025-07-30 15:17:58.305,6552.0,3,"15","31","3"
"01003842970",c1ae6f0a-ee93-11ea-8599-1c34dae33151,РЦ СБЛ СМР,Хранение от поставщика,2.61790885,2025-08-19 10:28:06.755,4002.0,4,"10","34","2"
"01003856786","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ СМР,Хранение от поставщика,11.06348775,2025-08-26 10:22:26.242,4032.0,3,"10","35","2"
"01003860320",b816da60-c690-11ea-b7de-0050560306e1,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,2.7698742333333333,2025-08-29 15:19:53.556,864.0,1,"15","35","5"
"01003865947",a122042b-f9c7-11ea-8599-1c34dae33151,РЦ СБЛ СМР,Хранение от поставщика,3.4856079166666665,2025-08-31 07:48:15.867,4180.0,2,"7","35","0"
"01003866046","3cd9aeaa-76f8-11ee-8860-08c0eb32014b",РЦ СБЛ НСК,Хранение от поставщика,4.289327983333334,2025-09-07 03:55:01.995,7260.0,2,"3","36","0"
"01003456394",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СДГ КСК,Кросс-док,17.00178915,2025-02-13 05:50:50.235,4920.0,1,"5","7","4"
"01003666693","6f6d0c3f-aefe-11ea-b969-0050560306e1",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,4.395795433333333,2025-05-17 07:41:15.666,1920.0,1,"7","20","6"
"01003689207",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ ТМН,Кросс-док,3.2962923500000003,2025-06-10 06:47:50.286,312.0,1,"6","24","2"
"01003698803",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,2.3783107333333335,2025-06-09 06:12:25.933,1440.0,1,"6","24","1"
"01003729612",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ ТМН,Кросс-док,2.4811269,2025-07-01 07:27:24.260,456.0,1,"7","27","2"
"01003730083",e0126b4f-d4f1-11eb-85ac-1c34dae33151,РЦ СБЛ НН,Хранение от поставщика,2.208219016666667,2025-06-21 07:20:33.402,570.0,2,"7","25","6"
"01003765356","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ ТМН,Хранение от поставщика,9.5027682,2025-07-11 03:38:05.878,3390.0,3,"3","28","5"
"01003770121",cfad39c9-bd3e-11eb-85ab-1c34dae33151,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,9.011604366666667,2025-07-10 11:39:39.706,12936.0,6,"11","28","4"
"01003781763","0bd913d9-4b82-11ec-85ad-1c34dae33151",РЦ СБЛ КСК,Хранение от поставщика,5.826169566666667,2025-07-16 03:10:55.445,42.0,2,"3","29","3"
"01003811844",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ КСК,Хранение от поставщика,11.240444349999999,2025-08-14 07:15:25.465,1812.0,1,"7","33","4"
"01003833030",f867fb96-d63d-11ea-8598-1c34dae33151,РЦ СБЛ РНД-2,Хранение от поставщика,19.482444983333334,2025-08-15 12:25:16.337,2520.0,4,"12","33","5"
"01003840512","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ НН,Хранение от поставщика,13.432947083333334,2025-08-14 05:29:54.977,2409.0,2,"5","33","4"
"01003842959",c1ae6f0a-ee93-11ea-8599-1c34dae33151,РЦ СБЛ РНД-2,Хранение от поставщика,1.7652214333333334,2025-08-18 07:54:15.361,4935.0,2,"7","34","1"
"01003846028",a6ef32dc-76e3-11e9-80c5-0cc47a817925,РЦ СБЛ НСК,Хранение от поставщика,26.564763149999997,2025-08-19 07:17:17.630,3960.0,1,"7","34","2"
"01003851542","141f3c79-76a9-11eb-85a3-1c34dae33151",РЦ СБЛ УФА-2,Хранение от поставщика,7.3810168,2025-08-31 05:44:08.449,6048.0,1,"5","35","0"
"01003876869","3cd9aeaa-76f8-11ee-8860-08c0eb32014b",РЦ СБЛ КСК,Кросс-док,1.02795025,2025-09-12 04:21:53.229,1344.0,1,"4","37","5"
"01003878151",fe37e020-bf16-11ed-ae77-08c0eb320147,РЦ СБЛ ВРЖ Нечаевка,Хранение от поставщика,13.416649433333333,2025-09-05 10:54:10.833,1440.0,1,"10","36","5"
"01003880612","3cd9aeaa-76f8-11ee-8860-08c0eb32014b",РЦ СБЛ НСК,Кросс-док,2.2402847166666664,2025-09-14 04:19:27.058,4008.0,1,"4","37","0"
"01003603445",c7da00ce-3602-11ee-885f-08c0eb32014b,РЦ СБЛ ВЛГ-2 WMS,Хранение от РЦ,1.4179980166666666,2025-04-13 08:12:16.374,72.0,1,"8","15","0"
"01003614427","9a1e1ba8-211b-11ec-a0ee-ec0d9a21b021",РЦ СБЛ ВЛГ-2 WMS,Кросс-док,1.3098154666666666,2025-04-24 05:14:15.481,1464.0,1,"5","17","4"
"01003676740","909578fd-648e-11ef-ae7a-08c0eb320147",РЦ СБЛ КСК,Хранение от РЦ,5.595406266666667,2025-05-28 02:16:56.013,1740.0,1,"2","22","3"
"01003681277","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,4.166823616666667,2025-05-29 05:42:14.976,5040.0,3,"5","22","4"
"01003685225",fe37e020-bf16-11ed-ae77-08c0eb320147,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,0.6394457333333333,2025-05-29 09:51:57.783,396.0,1,"9","22","4"
"01003704298",e9912507-fb18-11ee-b973-08c0eb32008b,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,2.461477866666667,2025-06-15 13:19:41.062,2800.0,1,"13","24","0"
"01003717442",c1ae6f0a-ee93-11ea-8599-1c34dae33151,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,5.507691183333334,2025-06-14 07:55:02.928,3585.0,2,"7","24","6"
"01003791515","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ ТМН,Хранение от поставщика,12.6796732,2025-07-27 03:37:43.761,3984.0,4,"3","30","0"
"01003825272",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,2.9315001666666665,2025-08-11 15:44:38.136,3264.0,1,"15","33","1"
"01003844571","25aa0efd-d1be-11ea-b7de-0050560306e1",РЦ СБЛ НСК,Кросс-док,7.698468383333333,2025-08-31 01:26:09.301,5940.0,1,"1","35","0"
"01003851388",a6ef32dc-76e3-11e9-80c5-0cc47a817925,РЦ СБЛ НСК,Хранение от поставщика,47.4909503,2025-08-22 09:08:44.891,3960.0,1,"9","34","5"
"01003873871",c1ae6f0a-ee93-11ea-8599-1c34dae33151,РЦ СБЛ НН,Хранение от поставщика,2.04163825,2025-09-03 10:46:54.570,2130.0,2,"10","36","3"
"01003875266",e9912507-fb18-11ee-b973-08c0eb32008b,РЦ СБЛ ВРЖ Нечаевка,Кросс-док,4.093758433333333,2025-09-12 10:55:11.551,1400.0,1,"10","37","5"
"01003878106",fe37e020-bf16-11ed-ae77-08c0eb320147,РЦ СБЛ КСК,Кросс-док,2.5126306833333336,2025-09-12 04:39:40.876,720.0,2,"4","37","5"
"01003883089",ae51b1d8-31f5-11ee-885f-08c0eb32014b,РЦ СБЛ СМР,Кросс-док,1.3612856666666666,2025-09-06 11:26:54.677,1104.0,1,"11","36","6"
"01003625407","1f8687de-6074-11eb-85a3-1c34dae33151",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,14.207487516666667,2025-05-01 06:10:54.656,1512.0,1,"6","18","4"
"01003648808",ded9af41-bbef-11ec-8857-08c0eb32014b,РЦ СБЛ ТМН,Кросс-док,19.869966083333335,2025-05-13 08:35:45.202,2784.0,1,"8","20","2"
"01003665139","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ ТМН,Кросс-док,10.519440766666666,2025-05-21 03:11:39.619,6552.0,3,"3","21","3"
"01003677537","141f3c79-76a9-11eb-85a3-1c34dae33151",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,2.7710288000000003,2025-05-31 07:15:02.892,1296.0,1,"7","22","6"
"01003728551","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ НН,Хранение от поставщика,20.576040616666667,2025-06-19 14:39:34.511,4236.0,3,"14","25","4"
"01003750922",f867fb96-d63d-11ea-8598-1c34dae33151,РЦ СБЛ РНД-2,Хранение от поставщика,15.509860066666667,2025-07-04 09:24:37.128,348.0,2,"9","27","5"
"01003783888","2dd48ccb-1cd2-11ef-8861-08c0eb32014b",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,35.49724713333333,2025-07-26 12:36:11.766,2508.0,2,"12","30","6"
"01003843075",f9b41e55-548c-11ea-879c-0050560306e1,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,10.0565124,2025-08-18 08:53:28.016,1824.0,1,"8","34","1"
"01003853549","3cd9aeaa-76f8-11ee-8860-08c0eb32014b",РЦ СБЛ КСК,Кросс-док,12.377796266666667,2025-08-30 06:51:22.005,3084.0,2,"6","35","6"
"01003858275","141f3c79-76a9-11eb-85a3-1c34dae33151",РЦ СБЛ УФА-2,Хранение от поставщика,2.73278925,2025-08-31 05:47:10.332,168.0,2,"5","35","0"
"01003864311",fe37e020-bf16-11ed-ae77-08c0eb320147,РЦ СБЛ НСК,Кросс-док,2.6253891333333335,2025-09-04 07:35:52.674,720.0,2,"7","36","4"
"01003874155","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ РНД-2,Хранение от поставщика,5.773960349999999,2025-09-04 07:07:21.436,2136.0,2,"7","36","4"
"01003883641",a122042b-f9c7-11ea-8599-1c34dae33151,РЦ СБЛ ВРЖ Нечаевка,Кросс-док,1.9708328,2025-09-08 06:11:31.918,2090.0,2,"6","37","1"
"01003885651","036140e6-3639-11f0-aa25-be3af2b6059f",РЦ СБЛ НСК,Хранение от поставщика,0.9096798333333334,2025-09-04 09:15:35.768,1512.0,1,"9","36","4"
"01003886831","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ НСК,Хранение от поставщика,12.400682883333333,2025-09-12 03:07:32.986,8280.0,5,"3","37","5"
"01003902206","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ РНД-2,Хранение от поставщика,8.507030433333334,2025-09-16 05:25:48.132,2880.0,3,"5","38","2"
"01003724932","5c37154a-c40f-11ed-ae77-08c0eb320147",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,1.6868589999999999,2025-06-16 08:11:03.991,900.0,1,"8","25","1"
"01003726157","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ НН,Хранение от поставщика,7.9206517,2025-06-21 14:13:51.667,7140.0,5,"14","25","6"
"01003738195","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ ТМН,Хранение от поставщика,3.6736748333333336,2025-06-27 06:34:20.013,2520.0,1,"6","26","5"
"01003750695","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ РНД-2,Хранение от поставщика,3.9165267666666663,2025-07-03 05:20:51.577,1320.0,2,"5","27","4"
"01003770442",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ КСК,Хранение от поставщика,3.3360323500000004,2025-07-24 07:29:02.130,912.0,1,"7","30","4"
"01003798508",e0126b4f-d4f1-11eb-85ac-1c34dae33151,РЦ СБЛ НН,Хранение от поставщика,15.762477333333333,2025-07-26 05:24:19.071,726.0,2,"5","30","6"
"01003826696","67e22ba2-008a-11ee-885e-08c0eb32014b",РЦ СБЛ РНД-2,Хранение от поставщика,0.8638978333333333,2025-08-18 12:09:52.551,6.0,1,"12","34","1"
"01003828636",f9b41e55-548c-11ea-879c-0050560306e1,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,1.7269984333333332,2025-08-11 13:36:38.442,1824.0,1,"13","33","1"
"01003846990","9a44a5d4-6f14-11ed-b96e-08c0eb32008b",РЦ СБЛ ВЛГ-2 WMS,Кросс-док,2.6703397333333334,2025-08-21 08:16:27.492,2328.0,1,"8","34","4"
"01003873046","909578fd-648e-11ef-ae7a-08c0eb320147",РЦ СБЛ НН,Хранение от РЦ,0.8150400333333334,2025-08-31 13:27:51.478,576.0,1,"13","35","0"
"01003875668","5c37154a-c40f-11ed-ae77-08c0eb320147",РЦ СБЛ УФА-2,Хранение от поставщика,38.47013063333333,2025-09-05 10:34:19.740,3072.0,2,"10","36","5"
"01003895532",cfad39c9-bd3e-11eb-85ab-1c34dae33151,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,6.219791183333333,2025-09-10 15:11:55.867,2784.0,2,"15","37","3"
"01003564012",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СДГ КСК,Кросс-док,6.4365057666666665,2025-04-10 05:26:08.404,2448.0,1,"5","15","4"
"01003653130","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,38.84911853333333,2025-05-15 05:04:29.767,5064.0,3,"5","20","4"
"01003735101","32b517cc-3d9f-11ee-ae78-08c0eb320147",РЦ СБЛ НН,Хранение от поставщика,3.9263142333333336,2025-06-24 08:44:26.565,3024.0,1,"8","26","2"
"01003751607",e1be0609-e680-11ee-8861-08c0eb32014b,РЦ СБЛ РНД-2,Хранение от поставщика,19.83772665,2025-07-01 05:27:42.573,2028.0,3,"5","27","2"
"01003820393","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ НН,Хранение от поставщика,5.346286399999999,2025-08-09 05:49:49.851,3528.0,2,"5","32","6"
"01003831315",a6ef32dc-76e3-11e9-80c5-0cc47a817925,РЦ СБЛ УФА-2,Хранение от поставщика,33.18137468333334,2025-08-15 03:45:28.516,5544.0,3,"3","33","5"
"01003844588","25aa0efd-d1be-11ea-b7de-0050560306e1",РЦ СБЛ СМР,Кросс-док,7.552077566666667,2025-08-21 05:22:50.495,3456.0,1,"5","34","4"
"01003846875","9a44a5d4-6f14-11ed-b96e-08c0eb32008b",РЦ СБЛ СМР,Кросс-док,2.4496587499999998,2025-08-22 05:25:52.615,2280.0,1,"5","34","5"
"01003866001","3cd9aeaa-76f8-11ee-8860-08c0eb32014b",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,6.113121233333334,2025-08-31 06:33:32.626,4792.0,2,"6","35","0"
"01003871414","5c37154a-c40f-11ed-ae77-08c0eb320147",РЦ СБЛ ВРЖ Нечаевка,Хранение от поставщика,7.086118466666666,2025-08-27 12:08:44.736,2148.0,2,"12","35","3"
"01003621392","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ ТМН,Кросс-док,28.71779228333333,2025-04-25 07:17:28.928,6336.0,3,"7","17","5"
"01003672632",fe37e020-bf16-11ed-ae77-08c0eb320147,РЦ СБЛ ВЛГ-2 WMS,Кросс-док,20.85702505,2025-05-22 07:24:05.852,4392.0,1,"7","21","4"
"01003697435","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ ТМН,Кросс-док,231.73802996666666,2025-06-08 03:40:35.384,3984.0,3,"3","23","0"
"01003719312","141f3c79-76a9-11eb-85a3-1c34dae33151",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,2.7571581666666662,2025-06-18 10:29:28.339,1140.0,1,"10","25","3"
"01003721885","0bd913d9-4b82-11ec-85ad-1c34dae33151",РЦ СБЛ КСК,Хранение от поставщика,39.76316735,2025-06-19 01:16:12.402,3786.0,4,"1","25","4"
"01003746884",f9b41e55-548c-11ea-879c-0050560306e1,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,2.2316799166666663,2025-06-30 07:31:19.482,1824.0,1,"7","27","1"
"01003770225",e0126b4f-d4f1-11eb-85ac-1c34dae33151,РЦ СБЛ НН,Хранение от поставщика,13.056608033333333,2025-07-12 10:13:10.557,606.0,2,"10","28","6"
"01003790155","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ РНД-2,Хранение от поставщика,4.852431683333333,2025-07-25 09:43:48.574,7560.0,3,"9","30","5"
"01003791497","5c37154a-c40f-11ed-ae77-08c0eb320147",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,11.807712533333333,2025-07-25 08:55:48.462,2532.0,1,"8","30","5"
"01003800353","141f3c79-76a9-11eb-85a3-1c34dae33151",РЦ СБЛ РНД-2,Хранение от поставщика,2.6397076333333334,2025-07-28 13:44:13.806,936.0,1,"13","31","1"
"01003811901",dd0df3c5-e7cb-11ec-ae71-08c0eb320147,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,30.7656553,2025-07-30 13:43:37.574,5952.0,3,"13","31","3"
"01003812751","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ НН,Хранение от поставщика,10.78463025,2025-07-31 13:59:26.230,3891.0,3,"13","31","4"
"01003856172","4d0c5473-7955-11e9-80c5-0cc47a817925",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,11.668704733333334,2025-08-25 06:06:54.678,1776.0,2,"6","35","1"
"01003879141","718f5685-c732-11ed-ae77-08c0eb320147",РЦ СБЛ КСК,Хранение от поставщика,62.368572216666664,2025-09-11 08:13:27.703,5664.0,1,"8","37","4"
"01003895291","3cd9aeaa-76f8-11ee-8860-08c0eb32014b",РЦ СБЛ КНД-3,Кросс-док,4.633311616666666,2025-09-16 07:44:04.745,804.0,1,"7","38","2"
"01003614310","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,5.427067366666666,2025-04-24 09:53:33.207,3627.0,3,"9","17","4"
"01003729562",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ КСК,Хранение от поставщика,6.4820999666666665,2025-07-03 07:15:15.322,924.0,1,"7","27","4"
"01003739032","4d0c5473-7955-11e9-80c5-0cc47a817925",РЦ СБЛ НН,Хранение от поставщика,31.394520250000003,2025-06-26 05:27:06.204,4432.0,2,"5","26","4"
"01003782246","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ РНД-2,Хранение от поставщика,4.764849533333333,2025-07-16 06:24:43.627,1878.0,3,"6","29","3"
"01003837280",a6ef32dc-76e3-11e9-80c5-0cc47a817925,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,3.3018317,2025-08-15 09:21:38.011,162.0,3,"9","33","5"
"01003869181","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ ТМН,Хранение от поставщика,6.0875472,2025-08-29 05:33:14.088,2397.0,2,"5","35","5"
"01003890675","5c37154a-c40f-11ed-ae77-08c0eb320147",РЦ СБЛ НСК,Кросс-док,4.066591683333333,2025-09-14 06:27:32.118,3984.0,1,"6","37","0"
"01003892681",fe37e020-bf16-11ed-ae77-08c0eb320147,РЦ СБЛ СМР,Хранение от поставщика,1.0534571833333333,2025-09-12 10:02:36.007,1440.0,1,"10","37","5"
"01003910437",dd0df3c5-e7cb-11ec-ae71-08c0eb320147,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,3.9947836,2025-09-16 12:55:20.406,3792.0,3,"12","38","2"
"01003584440","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,11.98320965,2025-04-10 09:27:06.742,8040.0,3,"9","15","4"
"01003711737","3cd9aeaa-76f8-11ee-8860-08c0eb32014b",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,4.0622211833333335,2025-06-15 06:24:04.092,2352.0,1,"6","24","0"
"01003798629",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ НН,Хранение от поставщика,5.092595616666667,2025-07-29 11:21:57.998,912.0,1,"11","31","2"
