"receipt_id","start_hour","start_day","start_week","start_weekday","warehouse_name","supplier_id","inbnd_type","sku_category_level_4_nm","sku_category_cnt","inbnd_duration_min"
"01003800439","11","25","30","5",РЦ СБЛ РНД-2,dd0df3c5-e7cb-11ec-ae71-08c0eb320147,Хранение от поставщика,"Негазированные питьевые воды от 0,8л до 3л",6048.0,13.686008248
"01003700791","9","11","24","3",РЦ СБЛ НН,"6d6798d6-3f3a-11e9-80c5-0cc47a817925",Хранение от поставщика,"Холодные чаи от 0,8л",3528.0,6.50462439458599
"01003888606","8","11","37","4",РЦ СБЛ ВЛГ-2 WMS,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Газированные напитки от 0,8л",1287.0,5.97931042336634
"01003888606","8","11","37","4",РЦ СБЛ ВЛГ-2 WMS,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Газированные напитки менее 0,8л",228.0,1.05927177663366
"01003578655","9","7","15","1",РЦ СБЛ ВЛГ-2 WMS,a478fb2c-733c-11ea-bca4-0050560306e1,Кросс-док,Энергетические напитки,996.0,4.11548463333333
"01003700791","9","11","24","3",РЦ СБЛ НН,"6d6798d6-3f3a-11e9-80c5-0cc47a817925",Хранение от поставщика,Энергетические напитки,14592.0,26.903480489172
"01003706694","8","11","24","3",РЦ СБЛ ТМН,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Воды минеральные от 0,8л до 3л",504.0,2.15153992222222
"01003875266","10","12","37","5",РЦ СБЛ ВРЖ Нечаевка,e9912507-fb18-11ee-b973-08c0eb32008b,Кросс-док,"Газированные напитки менее 0,8л",1400.0,4.09375843333333
"01003706694","8","11","24","3",РЦ СБЛ ТМН,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Газированные питьевые воды от 0,8л до 3л",504.0,2.15153992222222
"01003839869","12","15","33","5",РЦ СБЛ ВЛГ-2 WMS,dd0df3c5-e7cb-11ec-ae71-08c0eb320147,Хранение от поставщика,Негазированные питьевые воды от 3л,2160.0,8.58783997674419
"01003839869","12","15","33","5",РЦ СБЛ ВЛГ-2 WMS,dd0df3c5-e7cb-11ec-ae71-08c0eb320147,Хранение от поставщика,"Газированные питьевые воды от 0,8л до 3л",2520.0,10.0191466395349
"01003880537","7","7","36","0",РЦ СБЛ ВРЖ Нечаевка,"3cd9aeaa-76f8-11ee-8860-08c0eb32014b",Кросс-док,Энергетические напитки,3120.0,2.07223355
"01003700791","9","11","24","3",РЦ СБЛ НН,"6d6798d6-3f3a-11e9-80c5-0cc47a817925",Хранение от поставщика,"Газированные напитки от 0,8л",720.0,1.32747436624204
"01003808868","12","31","31","4",РЦ СБЛ НН,"4d0c5473-7955-11e9-80c5-0cc47a817925",Хранение от поставщика,Негазированные питьевые воды от 3л,3040.0,8.49818288930818
"01003839869","12","15","33","5",РЦ СБЛ ВЛГ-2 WMS,dd0df3c5-e7cb-11ec-ae71-08c0eb320147,Хранение от поставщика,"Негазированные питьевые воды от 0,8л до 3л",1512.0,6.01148798372093
"01003706694","8","11","24","3",РЦ СБЛ ТМН,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Негазированные питьевые воды от 0,8л до 3л",504.0,2.15153992222222
"01003800439","11","25","30","5",РЦ СБЛ РНД-2,dd0df3c5-e7cb-11ec-ae71-08c0eb320147,Хранение от поставщика,"Газированные питьевые воды от 0,8л до 3л",6552.0,14.8265089353333
"01003808868","12","31","31","4",РЦ СБЛ НН,"4d0c5473-7955-11e9-80c5-0cc47a817925",Хранение от поставщика,"Негазированные питьевые воды от 0,8л до 3л",1200.0,3.35454587735849
"01003767335","14","12","28","6",РЦ СБЛ НН,b816da60-c690-11ea-b7de-0050560306e1,Хранение от поставщика,"Квас от 0,8л",216.0,1.13121383333333
"01003865984","7","29","35","5",РЦ СБЛ ВЛГ-2 WMS,dd0df3c5-e7cb-11ec-ae71-08c0eb320147,Хранение от поставщика,"Газированные питьевые воды от 0,8л до 3л",1008.0,3.36212004655172
"01003682859","7","7","23","6",РЦ СБЛ ВЛГ-2 WMS,e9912507-fb18-11ee-b973-08c0eb32008b,Кросс-док,"Газированные напитки менее 0,8л",1400.0,1.72306256666667
"01003695208","9","3","23","2",РЦ СБЛ ВЛГ-2 WMS,f867fb96-d63d-11ea-8598-1c34dae33151,Хранение от поставщика,"Негазированные питьевые воды от 0,8л до 3л",600.0,1.35296781666667
"01003661268","9","27","22","2",РЦ СБЛ ТМН,ded9af41-bbef-11ec-8857-08c0eb32014b,Кросс-док,Энергетические напитки,1524.0,4.03434828333333
"01003895107","7","15","38","1",РЦ СБЛ НН,a122042b-f9c7-11ea-8599-1c34dae33151,Хранение от поставщика,"Воды минеральные менее 0,8л",800.0,1.34996605128205
"01003829146","7","19","34","2",РЦ СБЛ ТМН,"67e22ba2-008a-11ee-885e-08c0eb32014b",Кросс-док,"Воды минеральные менее 0,8л",24.0,1.11233771666667
"01003865984","7","29","35","5",РЦ СБЛ ВЛГ-2 WMS,dd0df3c5-e7cb-11ec-ae71-08c0eb320147,Хранение от поставщика,"Негазированные питьевые воды от 0,8л до 3л",1008.0,3.36212004655172
"01003895107","7","15","38","1",РЦ СБЛ НН,a122042b-f9c7-11ea-8599-1c34dae33151,Хранение от поставщика,"Воды минеральные от 0,8л до 3л",2580.0,4.35364051538462
"01003746884","7","30","27","1",РЦ СБЛ ВЛГ-2 WMS,f9b41e55-548c-11ea-879c-0050560306e1,Хранение от поставщика,"Газированные напитки менее 0,8л",1824.0,2.23167991666667
"01003855716","8","27","35","3",РЦ СБЛ СМР,b816da60-c690-11ea-b7de-0050560306e1,Хранение от поставщика,"Квас от 0,8л",216.0,1.28303558333333
"01003865984","7","29","35","5",РЦ СБЛ ВЛГ-2 WMS,dd0df3c5-e7cb-11ec-ae71-08c0eb320147,Хранение от поставщика,Негазированные питьевые воды от 3л,2160.0,7.20454295689655
"01003729612","7","1","27","2",РЦ СБЛ ТМН,a478fb2c-733c-11ea-bca4-0050560306e1,Кросс-док,Энергетические напитки,456.0,2.4811269
"01003870013","5","31","35","0",РЦ СБЛ СМР,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Воды минеральные менее 0,8л",0.0,0.0
"01003759441","7","12","28","6",РЦ СБЛ ВЛГ-2 WMS,"141f3c79-76a9-11eb-85a3-1c34dae33151",Хранение от поставщика,"Холодные чаи менее 0,8л",2160.0,2.4288223
"01003861150","9","26","35","2",РЦ СБЛ НСК,"036140e6-3639-11f0-aa25-be3af2b6059f",Хранение от поставщика,Энергетические напитки,1668.0,3.21821133333333
"01003870013","5","31","35","0",РЦ СБЛ СМР,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Газированные питьевые воды от 0,8л до 3л",1008.0,0.997127785714286
"01003825273","10","10","32","0",РЦ СБЛ ВЛГ-2 WMS,"3cd9aeaa-76f8-11ee-8860-08c0eb32014b",Хранение от поставщика,Энергетические напитки,3048.0,6.64080098333333
"01003859814","13","28","35","4",РЦ СБЛ РНД-2,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Газированные напитки менее 0,8л",168.0,0.470127648199083
"01003845646","9","17","33","0",РЦ СБЛ ВЛГ-2 WMS,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Газированные питьевые воды от 0,8л до 3л",2016.0,3.32313168666667
"01003711738","6","15","24","0",РЦ СБЛ ВЛГ-2 WMS,"3cd9aeaa-76f8-11ee-8860-08c0eb32014b",Кросс-док,Энергетические напитки,2196.0,2.11004925
"01003716815","9","26","26","4",РЦ СБЛ КСК,a478fb2c-733c-11ea-bca4-0050560306e1,Хранение от поставщика,Энергетические напитки,3144.0,11.0290853166667
"01003812898","10","2","31","6",РЦ СБЛ ВЛГ-2 WMS,c1ae6f0a-ee93-11ea-8599-1c34dae33151,Хранение от поставщика,"Воды минеральные от 0,8л до 3л",2025.0,1.28010918200837
"01003681277","5","29","22","4",РЦ СБЛ ВЛГ-2 WMS,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Негазированные питьевые воды от 0,8л до 3л",504.0,0.416682361666667
"01003845646","9","17","33","0",РЦ СБЛ ВЛГ-2 WMS,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Негазированные питьевые воды от 0,8л до 3л",2016.0,3.32313168666667
"01003873853","9","3","36","3",РЦ СБЛ ВЛГ-2 WMS,"036140e6-3639-11f0-aa25-be3af2b6059f",Хранение от поставщика,Энергетические напитки,660.0,5.27815188333333
"01003870615","12","1","36","1",РЦ СБЛ ВЛГ-2 WMS,"4d0c5473-7955-11e9-80c5-0cc47a817925",Хранение от поставщика,Негазированные питьевые воды от 3л,1456.0,24.6098869671556
"01003812898","10","2","31","6",РЦ СБЛ ВЛГ-2 WMS,c1ae6f0a-ee93-11ea-8599-1c34dae33151,Хранение от поставщика,"Воды минеральные менее 0,8л",1560.0,0.986158184658299
"01003893664","8","12","37","5",РЦ СБЛ НСК,"9a1e1ba8-211b-11ec-a0ee-ec0d9a21b021",Кросс-док,"Соки и нектары более 0,5л и до 1,5л",7968.0,14.5453171166667
"01003870615","12","1","36","1",РЦ СБЛ ВЛГ-2 WMS,"4d0c5473-7955-11e9-80c5-0cc47a817925",Хранение от поставщика,"Негазированные питьевые воды от 0,8л до 3л",1920.0,32.4525981984469
"01003681277","5","29","22","4",РЦ СБЛ ВЛГ-2 WMS,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Воды минеральные от 0,8л до 3л",3528.0,2.91677653166667
"01003778312","10","18","29","5",РЦ СБЛ ВЛГ-2 WMS,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Воды минеральные от 0,8л до 3л",1512.0,0.855527375
"01003819531","9","8","32","5",РЦ СБЛ УФА-2,"5c37154a-c40f-11ed-ae77-08c0eb320147",Хранение от поставщика,"Газированные напитки от 0,8л",1176.0,10.9725144833333
"01003845646","9","17","33","0",РЦ СБЛ ВЛГ-2 WMS,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Воды минеральные от 0,8л до 3л",1008.0,1.66156584333333
"01003859814","13","28","35","4",РЦ СБЛ РНД-2,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Газированные напитки от 0,8л",1359.0,3.80299686846758
"01003681277","5","29","22","4",РЦ СБЛ ВЛГ-2 WMS,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Газированные питьевые воды от 0,8л до 3л",1008.0,0.833364723333333
"01003745958","6","7","28","1",РЦ СБЛ НН,"141f3c79-76a9-11eb-85a3-1c34dae33151",Хранение от поставщика,"Холодные чаи менее 0,8л",2808.0,9.0080937
"01003778312","10","18","29","5",РЦ СБЛ ВЛГ-2 WMS,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Газированные питьевые воды от 0,8л до 3л",504.0,0.285175791666667
"01003870013","5","31","35","0",РЦ СБЛ СМР,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Воды минеральные от 0,8л до 3л",1512.0,1.49569167857143
"01003870013","5","31","35","0",РЦ СБЛ СМР,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Негазированные питьевые воды от 0,8л до 3л",1008.0,0.997127785714286
"01003785644","10","28","31","1",РЦ СБЛ ВЛГ-2 WMS,c766844d-edec-11ef-aa3a-be3af2b6059f,Кросс-док,Негазированные сокосодержащие напитки,2592.0,1.32572196666667
"01003870615","12","1","36","1",РЦ СБЛ ВЛГ-2 WMS,"4d0c5473-7955-11e9-80c5-0cc47a817925",Хранение от поставщика,"Газированные питьевые воды от 0,8л до 3л",1260.0,21.2970175677308
"01003899155","7","16","38","2",РЦ СБЛ КНД-3,b816da60-c690-11ea-b7de-0050560306e1,Кросс-док,"Квас от 0,8л",138.0,0.645870166666667
"01003762270","13","11","28","5",РЦ СБЛ НН,c1ae6f0a-ee93-11ea-8599-1c34dae33151,Хранение от поставщика,"Воды минеральные менее 0,8л",,
"01003881747","9","6","36","6",РЦ СБЛ НСК,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,"Воды минеральные от 0,8л до 3л",720.0,4.18104149268293
"01003881747","9","6","36","6",РЦ СБЛ НСК,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,"Холодные чаи от 0,8л",696.0,4.04167344292683
"01003762270","13","11","28","5",РЦ СБЛ НН,c1ae6f0a-ee93-11ea-8599-1c34dae33151,Хранение от поставщика,"Воды минеральные от 0,8л до 3л",,
"01003881747","9","6","36","6",РЦ СБЛ НСК,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,"Негазированные питьевые воды от 0,8л до 3л",504.0,2.92672904487805
"01003794785","8","24","30","4",РЦ СБЛ НН,"4d0c5473-7955-11e9-80c5-0cc47a817925",Хранение от поставщика,Негазированные питьевые воды от 3л,2640.0,8.7279984519174
"01003820049","12","7","32","4",РЦ СБЛ ВЛГ-2 WMS,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Газированные напитки менее 0,8л",456.0,0.617743766062176
"01003835645","1","14","33","4",РЦ СБЛ НСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Хранение от поставщика,"Квас от 0,8л",840.0,4.00748713729439
